utterance_id,speaker,episode_id,scene_id,transcript,emotion_label,valence,arousal,dominance,sep,vad_coverage
s01_e09_c04_u022,Chandler Bing,s01_e09,s01_e09_c04,"We just finished this magnificent Thanksgiving dinner. I have--and I remember this part vividly--a mouthful of pumpkin pie, and this is the moment my parents choose to tell me they're getting divorced.",Sad,0.2377,-0.0202,0.0571,0.2663,0.824
s01_e09_c04_u024,Chandler Bing,s01_e09,s01_e09_c04,Yes. It's very difficult to appreciate a Thanksgiving dinner once you've seen it in reverse.,Sad,0.1528,-0.0711,0.0117,0.1587,0.867
s01_e09_c10_u009,Chandler Bing,s01_e09,s01_e09_c10,Do either of you have the keys?,Neutral,0.1135,-0.1115,0.0090,0.1180,0.571
s01_e10_c01_u010,Chandler Bing,s01_e10,s01_e10_c01,"Hey, that monkey's got a Ross on its ass!",Joyful,0.0384,0.0872,-0.1308,-0.0270,0.556
s01_e11_c08_u001,Chandler Bing,s01_e11,s01_e11_c08,Oh my God.,Scared,0.0440,-0.0150,0.3080,0.1980,1.000
s01_e11_c08_u003,Chandler Bing,s01_e11,s01_e11_c08,I can't believe it. Paolo kissed my mom?,Mad,0.4720,-0.2900,0.2140,0.5790,0.375
s01_e11_c08_u005,Chandler Bing,s01_e11,s01_e11_c08,What?,Mad,0.0000,0.0460,0.0000,0.0000,1.000
s01_e11_c08_u007,Chandler Bing,s01_e11,s01_e11_c08,You knew about this?,Mad,0.0240,-0.0220,-0.0687,-0.0103,0.750
s01_e11_c08_u009,Chandler Bing,s01_e11,s01_e11_c08,"I spent the entire day with you, why didn't you tell me?!",Mad,0.0769,0.0306,-0.0934,0.0301,0.667
s01_e11_c08_u012,Chandler Bing,s01_e11,s01_e11_c08,I can't believe this! What the hell were you thinking?,Mad,-0.0660,-0.0022,0.0767,-0.0277,0.700
s01_e11_c08_u014,Chandler Bing,s01_e11,s01_e11_c08,"Y'know, of all my friends, no-one knows the crap I go through with my mom more than you.",Mad,0.0744,-0.0598,0.0179,0.0834,0.667
s01_e11_c08_u016,Chandler Bing,s01_e11,s01_e11_c08,I can't believe you did this.,Mad,0.1873,0.1357,0.1213,0.2480,0.500
s01_e11_c08_u019,Chandler Bing,s01_e11,s01_e11_c08,I'm still mad at you for not telling me.,Mad,-0.0082,-0.0744,-0.1462,-0.0813,0.556
s01_e11_c08_u022,Chandler Bing,s01_e11,s01_e11_c08,You gotta let me slam the door!,Mad,-0.0325,-0.0137,-0.1460,-0.1055,0.500
s01_e12_c02_u006,Chandler Bing,s01_e12,s01_e12_c02,"And, we're done with the yogurt.",Neutral,0.1258,-0.0718,0.0012,0.1264,0.833
s01_e12_c02_u024,Chandler Bing,s01_e12,s01_e12_c02,"Ah, it's just a weekend, big deal!",Joyful,0.2970,0.0600,0.2180,0.4060,0.714
s01_e12_c05_u001,Chandler Bing,s01_e12,s01_e12_c05,"Ok, so it's just because it was my table, I have to buy a new one?",Mad,0.1658,-0.1403,-0.0529,0.1393,0.688
s01_e12_c05_u003,Chandler Bing,s01_e12,s01_e12_c05,"What rule? There's no rule, if anything, you owe me a table!",Mad,0.0462,-0.1310,-0.0360,0.0282,0.667
s01_e12_c05_u005,Chandler Bing,s01_e12,s01_e12_c05,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",Mad,0.3269,-0.1860,0.0024,0.3281,0.765
s01_e12_c05_u007,Chandler Bing,s01_e12,s01_e12_c05,"Well, let's just say the impressions you made in the butter left little to the imagination.",Neutral,0.2008,-0.1600,-0.0937,0.1540,0.625
s01_e12_c05_u009,Chandler Bing,s01_e12,s01_e12_c05,"What do you mean, like, buy it together?",Neutral,0.3057,-0.0627,0.0747,0.3430,0.875
s01_e12_c05_u011,Chandler Bing,s01_e12,s01_e12_c05,You think we're ready for something like that?,Scared,0.2230,0.0536,0.1426,0.2943,1.000
s01_e12_c05_u013,Chandler Bing,s01_e12,s01_e12_c05,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",Neutral,0.2066,-0.0198,0.1435,0.2783,0.824
s01_e12_c05_u015,Chandler Bing,s01_e12,s01_e12_c05,I'm not moving out.,Neutral,-0.0210,0.1730,-0.1420,-0.0920,0.500
s01_e12_c05_u017,Chandler Bing,s01_e12,s01_e12_c05,"Yeah, yeah, it's just that with my last roommate Kip...",Sad,0.1410,-0.1691,-0.0182,0.1319,0.800
s01_e12_c05_u019,Chandler Bing,s01_e12,s01_e12_c05,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",Sad,0.1745,0.0956,0.0664,0.2077,0.905
s01_e12_c05_u021,Chandler Bing,s01_e12,s01_e12_c05,"Aw, don't do that",Sad,0.2267,0.0897,0.0480,0.2507,0.750
s01_e12_c07_u019,Chandler Bing,s01_e12,s01_e12_c07,Fine.,Neutral,0.6460,-0.5200,0.2940,0.7930,1.000
s01_e12_c07_u026,Chandler Bing,s01_e12,s01_e12_c07,"More coffee over here, please!",Joyful,0.4037,-0.1645,-0.0375,0.3850,1.000
s01_e12_c08_u021,Chandler Bing,s01_e12,s01_e12_c08,So what are you gonna do?,Neutral,0.0333,-0.0727,-0.0080,0.0293,0.571
s01_e12_c08_u023,Chandler Bing,s01_e12,s01_e12_c08,"Oh, yeah, you have to tell her.",Neutral,0.0293,-0.1053,-0.2367,-0.0890,0.714
s01_e12_c09_u002,Chandler Bing,s01_e12,s01_e12_c09,That's patio furniture!,Joyful,0.1130,-0.0595,0.0000,0.1130,1.000
s01_e12_c09_u004,Chandler Bing,s01_e12,s01_e12_c09,What about the birds?,Peaceful,-0.1620,-0.0320,-0.2800,-0.3020,0.500
s01_e12_c09_u006,Chandler Bing,s01_e12,s01_e12_c09,You pick one.,Neutral,0.0420,-0.2440,-0.1050,-0.0105,0.667
s01_e12_c09_u008,Chandler Bing,s01_e12,s01_e12_c09,"Oh, so, forget about the birds, but big red insects suggest fine dining!",Mad,0.0425,-0.1022,-0.0887,-0.0019,0.769
s01_e12_c09_u010,Chandler Bing,s01_e12,s01_e12_c09,"Not like that, I won't! Kip would have liked the birds!",Mad,0.3802,-0.1378,-0.0552,0.3526,0.455
s01_e12_c11_u001,Chandler Bing,s01_e12,s01_e12_c11,"So, what do you think?",Neutral,0.0907,-0.1233,0.0033,0.0923,1.000
s01_e12_c11_u003,Chandler Bing,s01_e12,s01_e12_c11,I know!,Joyful,0.5300,-0.2780,0.4080,0.7340,0.500
s01_e12_c13_u006,Chandler Bing,s01_e12,s01_e12_c13,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",Mad,0.0644,-0.1085,0.0234,0.0761,0.700
s01_e12_c13_u009,Chandler Bing,s01_e12,s01_e12_c13,"My Catholic friend is right. She's distraught. You're there for her. You pick up the pieces, and then you usher in the age of Ross!",Powerful,0.0825,-0.0148,0.0353,0.1002,0.560
s01_e12_c15_u005,Chandler Bing,s01_e12,s01_e12_c15,"Yeah, get out!",Mad,-0.0530,-0.1670,-0.1640,-0.1350,1.000
s01_e12_c15_u007,Chandler Bing,s01_e12,s01_e12_c15,One more game?,Neutral,0.4070,0.0533,0.1447,0.4793,1.000
s01_e13_c01_u002,Chandler Bing,s01_e13,s01_e13_c01,I'm sorry!,Sad,-0.1880,-0.2760,-0.5760,-0.4760,0.500
s01_e13_c01_u004,Chandler Bing,s01_e13,s01_e13_c01,"Rachel, wait, wait.",Neutral,-0.5520,-0.6660,-0.4720,-0.7880,0.667
s01_e13_c01_u006,Chandler Bing,s01_e13,s01_e13_c01,Can I just say one thing?,Scared,0.2156,-0.3264,-0.0688,0.1812,0.833
s01_e13_c01_u008,Chandler Bing,s01_e13,s01_e13_c01,That's a relatively open weave and I can still see your... nipular areas.,Neutral,0.1250,-0.3064,-0.1231,0.0634,0.692
s01_e13_c05_u003,Chandler Bing,s01_e13,s01_e13_c05,"Oh look, it's the woman we ordered.",Joyful,0.2350,-0.0023,0.2157,0.3428,0.429
s01_e13_c05_u008,Chandler Bing,s01_e13,s01_e13_c05,"Uh, Joey's having an embolism, but I'd go for a Nip, y'know?",Joyful,-0.2160,0.1505,-0.1670,-0.2995,0.455
s01_e13_c07_u001,Chandler Bing,s01_e13,s01_e13_c07,"Hey, Kicky. What're you doing?",Neutral,0.0480,-0.0800,-0.1380,-0.0210,0.400
s01_e13_c07_u003,Chandler Bing,s01_e13,s01_e13_c07,"Well, you're gonna.",Neutral,1.0000,-0.2590,0.1480,1.0740,0.250
s01_e13_c07_u005,Chandler Bing,s01_e13,s01_e13_c07,"Are they end to end, or tall like pancakes?",Neutral,0.0460,-0.1212,-0.1295,-0.0188,0.889
s01_e13_c07_u007,Chandler Bing,s01_e13,s01_e13_c07,"Hey, you're not him. You're you. When they were all over you to go into your father's pipe-fitting business, did you cave?",Mad,0.0988,-0.0341,0.0547,0.1261,0.739
s01_e13_c07_u009,Chandler Bing,s01_e13,s01_e13_c07,"No. You decided to go into the out-of-work actor business. Now that wasn't easy, but you did it! And I'd like to believe that when the right woman comes along, you will have the courage and the guts to say ""No thanks, I'm married.""",Powerful,0.2143,-0.0079,0.1240,0.2764,0.727
s01_e13_c07_u011,Chandler Bing,s01_e13,s01_e13_c07,Yeah. I really do.,Powerful,0.2730,-0.1110,-0.0250,0.2605,0.500
s01_e13_c07_u013,Chandler Bing,s01_e13,s01_e13_c07,Get off!,Mad,-0.2420,-0.0820,-0.4660,-0.4750,1.000
s01_e13_c08_u021,Chandler Bing,s01_e13,s01_e13_c08,What? What?,Scared,0.0000,0.0460,0.0000,0.0000,1.000
s01_e13_c08_u023,Chandler Bing,s01_e13,s01_e13_c08,"Sorry, my my thing was in there with me.",Neutral,0.0297,-0.2425,-0.1850,-0.0628,0.889
s01_e13_c09_u009,Chandler Bing,s01_e13,s01_e13_c09,Basically we just feel that he's...,Neutral,0.3520,0.1163,0.2568,0.4804,1.000
s01_e13_c12_u004,Chandler Bing,s01_e13,s01_e13_c12,Things sure have changed here on Waltons mountain.,Scared,0.2603,-0.2309,0.1410,0.3308,0.875
s01_e13_c12_u008,Chandler Bing,s01_e13,s01_e13_c12,"If I turn into my parents, I'll either be an alcoholic blond chasing after twenty-year-old boys, or... I'll end up like my mom.",Sad,0.0182,-0.1070,-0.1281,-0.0458,0.640
s01_e14_c01_u003,Chandler Bing,s01_e14,s01_e14_c01,Any contact?,Neutral,0.4380,-0.1520,0.0520,0.4640,0.500
s01_e14_c01_u009,Chandler Bing,s01_e14,s01_e14_c01,"Come on, Ross, you gotta get back in the game here, ok? The Rachel thing's not happening, your ex-wife is a lesbianI don't think we need a third...",Joyful,0.1525,0.0429,-0.0234,0.1408,0.571
s01_e14_c01_u013,Chandler Bing,s01_e14,s01_e14_c01,I think it's winning.,Neutral,0.4940,-0.0140,0.4027,0.6953,0.750
s01_e14_c01_u015,Chandler Bing,s01_e14,s01_e14_c01,"She'll love it. Go with the egg, my friend.",Joyful,0.5020,-0.1032,0.0368,0.5204,0.667
s01_e14_c01_u018,Chandler Bing,s01_e14,s01_e14_c01,"No, it's suicide. The man's got an egg.",Sad,-0.1028,0.1110,-0.0896,-0.1476,0.750
s01_e14_c02_u009,Chandler Bing,s01_e14,s01_e14_c02,"Oh, uh, listen, about tonight...",Scared,0.1687,-0.1527,-0.0480,0.1447,0.600
s01_e14_c02_u011,Chandler Bing,s01_e14,s01_e14_c02,"Yes, I know, but her friend sounds like such a...",Scared,0.3552,-0.0628,0.0638,0.3871,0.800
s01_e14_c02_u014,Chandler Bing,s01_e14,s01_e14_c02,"Yes! Way to go, man! Still got the egg, huh?",Joyful,0.1214,-0.2054,-0.2377,0.0026,0.800
s01_e14_c03_u002,Chandler Bing,s01_e14,s01_e14_c03,"Oh, uh, I... don't... care. Ok, now, remember, no trading. You get the pretty one, I get the mess.",Joyful,0.2926,0.0398,0.0498,0.3175,0.526
s01_e14_c03_u004,Chandler Bing,s01_e14,s01_e14_c03,...And what did you bring?,Neutral,0.0675,0.1583,-0.0190,0.0580,0.800
s01_e14_c03_u006,Chandler Bing,s01_e14,s01_e14_c03,Janice?,Neutral,0.1730,-0.0507,-0.0185,0.1638,0.000
s01_e14_c03_u009,Chandler Bing,s01_e14,s01_e14_c03,"Hey, it's Janice.",Mad,0.0480,-0.2440,-0.1380,-0.0210,0.667
s01_e14_c04_u001,Chandler Bing,s01_e14,s01_e14_c04,"Ok, I'm makin' a break for it, I'm goin' out the window.",Scared,-0.0530,-0.1915,-0.1020,-0.1040,0.417
s01_e14_c04_u003,Chandler Bing,s01_e14,s01_e14_c04,Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,Mad,0.0558,-0.2394,-0.1580,-0.0232,0.550
s01_e14_c04_u005,Chandler Bing,s01_e14,s01_e14_c04,"I'm sorry, I'm sorry, you're right. Come on, do it, do it, go, come on!!!",Mad,0.0320,-0.0708,-0.0515,0.0063,0.800
s01_e14_c08_u002,Chandler Bing,s01_e14,s01_e14_c08,"No... no! And yet it did. Good-bye, Janice.",Powerful,0.0984,-0.0462,-0.0728,0.0620,0.667
s01_e14_c08_u009,Chandler Bing,s01_e14,s01_e14_c08,"Ok, well, this was very special.",Neutral,0.3662,-0.0276,0.1290,0.4307,0.833
s01_e14_c08_u013,Chandler Bing,s01_e14,s01_e14_c08,Janice is gonna go away now.,Peaceful,-0.0500,-0.0440,-0.0613,-0.0807,0.571
s01_e14_c08_u018,Chandler Bing,s01_e14,s01_e14_c08,"Oh, good, Joey's home now.",Joyful,0.6033,-0.2960,0.0633,0.6350,0.600
s01_e14_c11_u001,Chandler Bing,s01_e14,s01_e14_c11,How can I dump this woman on Valentine's day?,Scared,0.1754,-0.0731,-0.0289,0.1610,0.778
s01_e14_c11_u003,Chandler Bing,s01_e14,s01_e14_c11,"Oh, man. In my next life, I'm coming back as a toilet brush.",Neutral,0.1397,-0.1823,-0.1357,0.0719,0.538
s01_e14_c11_u006,Chandler Bing,s01_e14,s01_e14_c11,"Hi, Just Janice.",Neutral,0.6485,0.2965,0.2620,0.7795,0.667
s01_e14_c14_u002,Chandler Bing,s01_e14,s01_e14_c14,"Is it loaded? Oh, little candy hearts. Chan and Jan Forever.",Joyful,0.2896,-0.1990,-0.1672,0.2060,0.545
s01_e14_c14_u004,Chandler Bing,s01_e14,s01_e14_c14,"Ok, Janice. Janice. Hey, Janice. Look, there's no way for me to tell you this. At least there's no new way for me to tell you this. I just don't things are gonna work out.",Scared,0.0843,-0.0861,-0.0136,0.0775,0.667
s01_e14_c14_u006,Chandler Bing,s01_e14,s01_e14_c14,It is?,Joyful,0.0000,-0.1410,0.0240,0.0120,1.000
s01_e14_c14_u008,Chandler Bing,s01_e14,s01_e14_c14,"Oh no, you see, actually it is.",Joyful,-0.1304,-0.1208,-0.1304,-0.1956,1.000
s01_e14_c14_u010,Chandler Bing,s01_e14,s01_e14_c14,"Oh, no I don't.",Powerful,-0.1400,-0.0030,-0.2400,-0.2600,0.750
s01_e14_c14_u012,Chandler Bing,s01_e14,s01_e14_c14,"I did, but...",Peaceful,0.0000,0.3335,0.0000,0.0000,0.667
s01_e14_c14_u015,Chandler Bing,s01_e14,s01_e14_c14,Call me!,Neutral,0.1880,0.2540,0.1160,0.2460,0.500
s01_e15_c06_u009,Chandler Bing,s01_e15,s01_e15_c06,"Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn? ""You are ideally suited for a career in data processing for a large multinational corporation.""",Mad,0.2645,-0.0500,0.2211,0.3750,0.656
s01_e15_c06_u011,Chandler Bing,s01_e15,s01_e15_c06,"Can you believe it? I mean, don't I seem like somebody who should be doing something really cool? You know, I just always pictured myself doing something...something.",Mad,0.2103,-0.1304,0.1306,0.2756,0.714
s01_e15_c06_u014,Chandler Bing,s01_e15,s01_e15_c06,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.",Mad,0.0784,-0.1694,-0.0704,0.0432,0.611
s01_e15_c06_u016,Chandler Bing,s01_e15,s01_e15_c06,Well.... it is amouz-ing...,Joyful,0.3333,-0.1803,0.0653,0.3660,0.600
s01_e15_c06_u027,Chandler Bing,s01_e15,s01_e15_c06,"You know, I don't mean to brag, but I waited tables at Innsbruck in '76. Amouz-bouche?",Joyful,0.0171,-0.0026,0.0717,0.0530,0.500
s01_e15_c09_u001,Chandler Bing,s01_e15,s01_e15_c09,Well?,Neutral,1.0000,-0.2590,0.1480,1.0740,1.000
s01_e15_c09_u003,Chandler Bing,s01_e15,s01_e15_c09,Look at this!,Joyful,0.1610,0.0380,-0.0690,0.1265,1.000
s01_e15_c09_u005,Chandler Bing,s01_e15,s01_e15_c09,Yes indeedy! With a beautiful view of...,Joyful,0.4418,-0.0126,0.0978,0.4907,0.714
s01_e15_c09_u007,Chandler Bing,s01_e15,s01_e15_c09,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",Joyful,0.1140,-0.0943,-0.0424,0.0928,0.875
s01_e15_c09_u009,Chandler Bing,s01_e15,s01_e15_c09,"This is great! Helen, could you come in here for a moment?",Powerful,0.1985,-0.0227,0.0729,0.2349,0.750
s01_e15_c09_u011,Chandler Bing,s01_e15,s01_e15_c09,"Thank you Helen, that'll be all.",Neutral,0.2765,-0.1913,0.2442,0.3986,0.833
s01_e15_c09_u013,Chandler Bing,s01_e15,s01_e15_c09,"Last time I do that, I promise.",Mad,0.1560,-0.1450,0.0584,0.1852,0.714
s01_e16_c01_u001,Chandler Bing,s01_e16,s01_e16_c01,"This is unbelievable. Its been like a half an hour. If this was a cartoon, youd be looking like a ham right about now.",Mad,0.2146,-0.1921,-0.0216,0.2038,0.708
s01_e16_c01_u005,Chandler Bing,s01_e16,s01_e16_c01,Its Phoebe! Hi!,Joyful,0.6670,0.5930,0.0000,0.6670,0.333
s01_e16_c01_u008,Chandler Bing,s01_e16,s01_e16_c01,"Wait, wait! Wh-what are you doing here?",Peaceful,-0.1732,-0.2572,-0.1602,-0.2533,0.625
s01_e16_c01_u012,Chandler Bing,s01_e16,s01_e16_c01,Can we start over?,Neutral,0.1350,0.0510,0.1323,0.2012,1.000
s01_e16_c04_u002,Chandler Bing,s01_e16,s01_e16_c04,"And to you too, Helen.",Mad,0.0000,0.0000,0.0000,0.0000,0.600
s01_e16_c04_u004,Chandler Bing,s01_e16,s01_e16_c04,"Oh, okay. Send her in.",Neutral,0.2600,-0.1720,-0.0800,0.2200,0.500
s01_e16_c04_u007,Chandler Bing,s01_e16,s01_e16_c04,"Hi, Nina. Come on in.",Neutral,0.3665,0.3815,0.0520,0.3925,0.750
s01_e16_c04_u009,Chandler Bing,s01_e16,s01_e16_c04,"Uh, Yes. Yes. Ive just been going over your data here, and little thing, youve been post-dating your Friday numbers.",Mad,0.1236,-0.1778,0.0236,0.1354,0.842
s01_e16_c04_u011,Chandler Bing,s01_e16,s01_e16_c04,"Well, it throws my WENUS out of whack.",Mad,0.0310,-0.0252,0.0575,0.0597,0.625
s01_e16_c04_u013,Chandler Bing,s01_e16,s01_e16_c04,WENUS. Weekly Estimated Net...,Neutral,0.0420,-0.4730,-0.0427,0.0207,0.750
s01_e16_c07_u001,Chandler Bing,s01_e16,s01_e16_c07,"Mr. D, hows it going, sir?",Neutral,0.0973,0.0127,0.1853,0.1900,0.600
s01_e16_c07_u003,Chandler Bing,s01_e16,s01_e16_c07,And?,Neutral,0.0000,0.0000,0.0000,0.0000,1.000
s01_e16_c07_u005,Chandler Bing,s01_e16,s01_e16_c07,So what does this mean?,Neutral,-0.1200,-0.1267,0.0480,-0.0960,0.800
s01_e16_c07_u007,Chandler Bing,s01_e16,s01_e16_c07,"Hey, listen, I know I came in late last week, but I slept funny, and my hair was very very &ndash;",Scared,0.1121,-0.2021,-0.1204,0.0519,0.714
s01_e16_c08_u001,Chandler Bing,s01_e16,s01_e16_c08,Nina? Nina. Nina. Nina.,Scared,0.1426,-0.0327,0.0325,0.1588,0.000
s01_e16_c08_u004,Chandler Bing,s01_e16,s01_e16_c08,"Yes, yes I am. Err, listen, the reason that I called you in here today was, err... please dont hate me.",Scared,0.0691,0.0303,-0.0912,0.0235,0.667
s01_e16_c08_u006,Chandler Bing,s01_e16,s01_e16_c08,Would you like to have dinner sometime?,Joyful,0.1468,-0.2068,-0.1104,0.0916,0.857
s01_e16_c11_u001,Chandler Bing,s01_e16,s01_e16_c11,And thats the Chrysler Building right there.,Neutral,0.2225,-0.1800,0.1915,0.3182,0.571
s01_e16_c11_u006,Chandler Bing,s01_e16,s01_e16_c11,"Yes, yes she is. Didnt I memo you on this? See, after I let her go, err, I got a call from her psychiatrist, Dr. Flanen-nen, Dr. Flanen, Dr. Flan.",Neutral,0.0749,0.0149,-0.0737,0.0381,0.571
s01_e16_c11_u008,Chandler Bing,s01_e16,s01_e16_c11,"And err, he informed me that uh, she took the news rather badly, in fact, he uh, mentioned the word frenzy.",Sad,-0.0052,0.0035,0.0598,0.0247,0.667
s01_e16_c11_u010,Chandler Bing,s01_e16,s01_e16_c11,"Oh, no, no. Nina... ..she is whooo wewee-woo whoo whoo! In fact, if you asked her right now, she would have no recollection of being fired at all, none at all.",Neutral,-0.0609,-0.0034,-0.1176,-0.1197,0.656
s01_e16_c11_u012,Chandler Bing,s01_e16,s01_e16_c11,"And yet, believable. So I decided not to fire her again until I can be assured that she will be no threat to herself, or others.",Neutral,0.1201,-0.0226,0.1465,0.1934,0.692
s01_e16_c11_u014,Chandler Bing,s01_e16,s01_e16_c11,"Well, I guess thats why they call it psychology, sir.",Neutral,0.2293,-0.0362,0.1088,0.2836,0.800
s01_e16_c13_u006,Chandler Bing,s01_e16,s01_e16_c13,"You know, Ross, some scientists are now saying that, that monkeys and babies are actually different.",Neutral,0.1222,0.0781,-0.0329,0.1057,0.812
s01_e16_c14_u002,Chandler Bing,s01_e16,s01_e16_c14,"Ah, sure, Nina. Whats up?",Neutral,0.5390,0.1660,0.5710,0.8245,0.400
s01_e16_c14_u004,Chandler Bing,s01_e16,s01_e16_c14,"Oh, well, ah... maybe thats because theyre ah... jealous, of us.",Neutral,-0.0108,0.0543,-0.0395,-0.0306,0.636
s01_e16_c14_u006,Chandler Bing,s01_e16,s01_e16_c14,"Ah, well, maybe thats, ah, because youre getting a big raise.",Neutral,0.3630,0.1237,0.0961,0.4111,0.636
s01_e16_c14_u008,Chandler Bing,s01_e16,s01_e16_c14,"Sure, why not?",Neutral,0.2410,-0.3350,0.1320,0.3070,1.000
s01_e16_c14_u010,Chandler Bing,s01_e16,s01_e16_c14,"Oh, you dont know. Helen, could you make sure we put through the paperwork on Miss Bookbinders raise?",Neutral,0.2027,-0.0369,0.1147,0.2601,0.667
s01_e16_c14_u013,Chandler Bing,s01_e16,s01_e16_c14,Helen drinks. Will you marry me?,Neutral,0.4293,0.0513,0.1847,0.5217,0.667
s01_e16_c15_u001,Chandler Bing,s01_e16,s01_e16_c15,"Well, I ended up telling her everything.",Neutral,0.3344,0.0830,0.1516,0.4102,0.714
s01_e16_c15_u003,Chandler Bing,s01_e16,s01_e16_c15,"Pretty well. Except for the stapler thing. Little tip: if youre ever in a similar situation, never ever leave your hand... ..on the desk.",Mad,0.0306,-0.2701,-0.1083,-0.0235,0.708
s01_e16_c15_u017,Chandler Bing,s01_e16,s01_e16_c15,Youre not gonna lose him.,Powerful,-0.2420,0.0270,-0.2170,-0.3505,0.500
s01_e17_c02_u006,Chandler Bing,s01_e17,s01_e17_c02,What are you crazy? That's a baby!,Mad,-0.0028,0.1078,-0.0896,-0.0476,0.714
s01_e17_c02_u009,Chandler Bing,s01_e17,s01_e17_c02,"Hey, you're gonna be fine. You're one of the most caring, most responsible men in North America. You're gonna make a great dad.",Joyful,0.3780,-0.1526,0.2253,0.4906,0.600
s01_e17_c02_u013,Chandler Bing,s01_e17,s01_e17_c02,"Well, only if you order stuff.",Neutral,0.4350,-0.3252,0.0065,0.4382,0.833
s01_e17_c02_u022,Chandler Bing,s01_e17,s01_e17_c02,There it is! So what're you gonna do?,Neutral,0.0200,-0.1000,0.0048,0.0224,0.667
s01_e17_c02_u024,Chandler Bing,s01_e17,s01_e17_c02,And your friend Phoebe?,Neutral,0.2707,-0.0580,0.1350,0.3382,0.750
